"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"US1AZPM0046","FLOWING WELLS 2.1 NW, AZ US","32.318","-111.031","682.1","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.17",",,N,09,",,,,,,,,,,,"0.17",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0160","TUCSON 10.3 NNW, AZ US","32.353122","-111.000341","743.1","2013-01",,,,,,,,,,,,,,,"0.91",",,N,26,",,,,,,,,,,,"1.27",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0160","TUCSON 10.3 NNW, AZ US","32.353122","-111.000341","743.1","2013-02",,,,,,,"0","5,N",,,,,"0.0","5,,N,28,+","0.74",",,N,21,",,,,,,,,,,,"1.06",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0160","TUCSON 10.3 NNW, AZ US","32.353122","-111.000341","743.1","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.16",",,N,09,",,,,,,,,,,,"0.17",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0160","TUCSON 10.3 NNW, AZ US","32.353122","-111.000341","743.1","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.17",",,N,09,",,,,,,,,,,,"0.17",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0040","VAIL 2.9 NNE, AZ US","32.088098","-110.69511","966.8","2013-01",,,,,,,,,,,,,,,"0.29",",,N,29,",,,,,,,,,,,"0.59",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0040","VAIL 2.9 NNE, AZ US","32.088098","-110.69511","966.8","2013-02",,,,,,,"0","4,N",,,,,"0.2","4,,N,10,","0.74",",,N,21,",,,,,,,,,,,"1.17",",,,N","0.2","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0040","VAIL 2.9 NNE, AZ US","32.088098","-110.69511","966.8","2013-03",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.09",",,N,09,",,,,,,,,,,,"0.13",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0040","VAIL 2.9 NNE, AZ US","32.088098","-110.69511","966.8","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.12",",,N,09,",,,,,,,,,,,"0.12",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USR0000AGUN","GUNSIGHT ARIZONA, AZ US","36.7044","-112.5833","1609.3","2013-01",,,"0","U",,,,,"1",",U,14,",,,,,,,"60",",U,22,",,,"2465","U",,,,,,,,,"33.2",",U","45.4",",,,U","21.0",",,,U",,,,,,,,,,,,
"USR0000AGUN","GUNSIGHT ARIZONA, AZ US","36.7044","-112.5833","1609.3","2013-02",,,"0","U",,,,,"15",",U,12,+",,,,,,,"63",",U,16,",,,"3221","U",,,,,,,,,"38.0",",U","50.8",",,,U","25.2",",,,U",,,,,,,,,,,,
"USR0000AGUN","GUNSIGHT ARIZONA, AZ US","36.7044","-112.5833","1609.3","2013-03",,,"0","U",,,,,"25",",U,24,+",,,,,,,"77",",U,15,+",,,"3675","U",,,,,,,,,"50.3",",U","64.0",",,,U","36.7",",,,U",,,,,,,,,,,,
"USR0000AGUN","GUNSIGHT ARIZONA, AZ US","36.7044","-112.5833","1609.3","2013-04",,,"10","U",,,,,"23",",U,18,",,,,,,,"85",",U,30,+",,,"4002","U",,,,,,,,,"54.5",",U","68.5",",,,U","40.4",",,,U",,,,,,,,,,,,
"US1AZPM0041","PICTURE ROCKS 4.3 ESE, AZ US","32.32253","-111.17742","734.6","2013-01",,,,,"0",",N","0",",N",,,"0",",,N,31,+","0.0",",,N,31,+","0.44",",,N,27,",,,,,,,,,,,"0.83",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0041","PICTURE ROCKS 4.3 ESE, AZ US","32.32253","-111.17742","734.6","2013-02",,,,,"0","1,N","0","1,N",,,"1","1,,N,21,","0.5","1,,N,21,","0.43","1,,N,21,",,,,,,,,,,,"0.84","1,,,N","0.5","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0041","PICTURE ROCKS 4.3 ESE, AZ US","32.32253","-111.17742","734.6","2013-03",,,,,"0",",N","0",",N",,,"0",",,N,31,+","0.0",",,N,31,+","0.32",",,N,09,",,,,,,,,,,,"0.33",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0041","PICTURE ROCKS 4.3 ESE, AZ US","32.32253","-111.17742","734.6","2013-04",,,,,"0",",N","0",",N",,,"0",",,N,30,+","0.0",",,N,30,+","0.11",",,N,09,",,,,,,,,,,,"0.11",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0162","ORO VALLEY 4.0 NNW, AZ US","32.446347","-110.973298","888.5","2013-01",,,,,,,,,,,,,,,"0.80",",,N,27,",,,,,,,,,,,"1.35",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0162","ORO VALLEY 4.0 NNW, AZ US","32.446347","-110.973298","888.5","2013-02",,,,,,,,,,,,,,,"0.69",",,N,21,",,,,,,,,,,,"1.03",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0162","ORO VALLEY 4.0 NNW, AZ US","32.446347","-110.973298","888.5","2013-03",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.23","1,,N,09,",,,,,,,,,,,"0.25","1,,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0162","ORO VALLEY 4.0 NNW, AZ US","32.446347","-110.973298","888.5","2013-04",,,,,,,"0","4,N",,,,,"0.0","4,,N,30,+","0.14","3,,N,09,",,,,,,,,,,,"0.14","3,,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"USC00027187","ROBSON RANCH, AZ US","32.81135","-111.63135","455.7","2013-01",,,"1","7",,,,,"16",",7,15,",,,,,"1.08",",,7,26,","79",",7,23,",,,"1001","7",,,,,"1.36",",,,7",,,"48.9",",7","63.7",",,,7","34.1",",,,7",,,,,,,,,,,,
"USC00027187","ROBSON RANCH, AZ US","32.81135","-111.63135","455.7","2013-02",,,"1","7",,,,,"28",",7,25,+",,,,,"0.40",",,7,20,","79",",7,16,",,,"1345","7",,,,,"0.50",",,,7",,,"52.7",",7","67.5",",,,7","38.0",",,,7",,,,,,,,,,,,
"USC00027187","ROBSON RANCH, AZ US","32.81135","-111.63135","455.7","2013-03",,,"80","7",,,,,"35",",7,01,",,,,,"0.68",",,7,08,","91",",7,16,+",,,"1428","7",,,,,"0.88",",,,7",,,"64.9",",7","81.7",",,,7","48.0",",,,7",,,,,,,,,,,,
"USC00027187","ROBSON RANCH, AZ US","32.81135","-111.63135","455.7","2013-04",,,"256","7",,,,,"42",",7,19,",,,,,"0.17",",,7,09,","101",",7,29,",,,"1449","7",,,,,"0.17",",,,7",,,"70.1",",7","87.3",",,,7","53.0",",,,7",,,,,,,,,,,,
"USS0011P02S","FORT VALLEY, AZ US","35.27","-111.74","2240.3","2013-01",,,"0","T","31",",",,,"-16",",T,15,","5",",,T,25,+",,,"1.60",",,T,26,","55",",T,23,",,,"3990","T",,,,,"3.20",",,,T",,,"24.4",",T","42.4",",,,T","6.4",",,,T",,,,,,,,,,,,
"USS0011P02S","FORT VALLEY, AZ US","35.27","-111.74","2240.3","2013-02",,,"0","T","28",",",,,"-5",",T,12,","3",",,T,03,+",,,"0.50",",,T,09,","57",",T,01,",,,"5020","T",,,,,"1.30",",,,T",,,"28.2",",T","43.7",",,,T","12.7",",,,T",,,,,,,,,,,,
"USS0011P02S","FORT VALLEY, AZ US","35.27","-111.74","2240.3","2013-03",,,"0","T","16",",",,,"11",",T,11,","3",",,T,11,+",,,"0.90",",,T,08,","66",",T,15,",,,"5793","T",,,,,"1.20",",,,T",,,"40.1",",T","56.1",",,,T","24.0",",,,T",,,,,,,,,,,,
"USS0011P02S","FORT VALLEY, AZ US","35.27","-111.74","2240.3","2013-04",,,"0","T","0",",",,,"13",",T,19,","0",",,T,30,+",,,"0.20",",,T,08,","75",",T,29,",,,"6432","T",,,,,"0.30",",,,T",,,"43.7",",T","60.3",",,,T","27.0",",,,T",,,,,,,,,,,,
"USC00028162","SPRINGERVILLE, AZ US","34.1311","-109.275","2133.0","2013-01",,,"0","7","0","1,7","0","1,7","-11","1,7,15,","0","1,T,7,29,+","0.1","1,,7,11,","0.13","2,,7,26,","67","1,7,23,",,,"3369","7",,,,,"0.18",",a,,7","0.1","1,,,7","26.9","1,7","45.3","1,,,7","8.5","1,,,7",,,,,,,,,,,,
"USC00028162","SPRINGERVILLE, AZ US","34.1311","-109.275","2133.0","2013-02",,,"0","7","0","2,7","0","2,7","-1","2,7,25,","0","2,,7,28,+","0.0","2,,7,28,+","0.22","1,,7,24,","58","1,7,17,+",,,"4275","7",,,,,"0.61","1,,,7","0.0","2,,,7","30.3","2,7","47.5","1,,,7","13.1","2,,,7",,,,,,,,,,,,
"USC00028162","SPRINGERVILLE, AZ US","34.1311","-109.275","2133.0","2013-03",,,"0","7","0",",7","0",",7","10",",7,24,","0",",,7,31,+","0.0",",,7,31,+","0.10",",,7,08,","76",",7,15,",,,"4927","7",,,,,"0.18",",,,7","0.0",",,,7","44.0",",7","62.3",",,,7","25.6",",,,7",,,,,,,,,,,,
"USC00028162","SPRINGERVILLE, AZ US","34.1311","-109.275","2133.0","2013-04",,,"0","7","0",",7","0",",7","8",",7,19,","0",",T,7,10,","0.3",",,7,10,","0.08",",,7,10,","80",",7,29,",,,"5415","7",,,,,"0.12",",,,7","0.3",",,,7","48.7",",7","67.7",",,,7","29.7",",,,7",,,,,,,,,,,,
"USC00023828","HAPPY JACK RANGER STATION, AZ US","34.74245","-111.4094","2279.9","2013-01",,,"0","7",,,,,"-12",",7,13,",,,,,,,"51",",7,24,+",,,"3927","7",,,,,,,,,"23.7",",7","35.7",",,,7","11.7",",,,7",,,,,,,,,,,,
"USC00023828","HAPPY JACK RANGER STATION, AZ US","34.74245","-111.4094","2279.9","2013-02",,,"0","7","28",",7","4",",7","-1",",7,12,","21",",,7,22,+","16.0",",,7,12,","1.68",",,7,12,","51",",7,02,",,,"5014","7",,,,,"2.90",",,,7","28.5",",,,7","26.2",",7","37.5",",,,7","14.9",",,,7",,,,,,,,,,,,
"USC00023828","HAPPY JACK RANGER STATION, AZ US","34.74245","-111.4094","2279.9","2013-03",,,"0","7","12","4,7","0","5,7","15",",7,01,","13","4,,7,12,","0.0","5,,7,31,+","0.00","5,,7,31,+","63",",7,16,",,,"5824","7",,,,,"1.58",",a,,7","0.0","5,,,7","38.9",",7","51.6",",,,7","26.1",",,,7",,,,,,,,,,,,
"USC00023828","HAPPY JACK RANGER STATION, AZ US","34.74245","-111.4094","2279.9","2013-04",,,"0","7","2",",7","1",",7","21",",7,19,+","2",",,7,09,","2.0",",,7,09,","0.63",",,7,09,","72",",7,30,",,,"6467","7",,,,,"0.63",",,,7","2.1",",,,7","43.6",",7","57.2",",,,7","29.9",",,,7",,,,,,,,,,,,
"USS0009S04S","NUTRIOSO, AZ US","33.9","-109.16","2590.8","2013-01",,,"0","T","31",",",,,"-1","1,T,13,","4",",,T,17,+",,,"0.20",",,T,30,","54",",T,25,+",,,"3436","T",,,,,"1.19",",,,T",,,"29.5","1,T","40.1",",,,T","18.9","1,,,T",,,,,,,,,,,,
"USS0009S04S","NUTRIOSO, AZ US","33.9","-109.16","2590.8","2013-02",,,"0","T","11","2,",,,"8","2,T,10,","4","2,,T,24,+",,,"0.10","1,,T,28,+","53","2,T,02,",,,"4221","T",,,,,"0.59","1,,,T",,,"31.3","4,T","41.4","2,,,T","21.2","2,,,T",,,,,,,,,,,,
"USS0009S04S","NUTRIOSO, AZ US","33.9","-109.16","2590.8","2013-03",,,"0","T","14",",",,,"18",",T,25,","5",",,T,09,",,,"0.20",",,T,13,+","65",",T,15,",,,"4936","T",,,,,"0.99",",,,T",,,"41.9",",T","52.7",",,,T","31.2",",,,T",,,,,,,,,,,,
"USS0009S04S","NUTRIOSO, AZ US","33.9","-109.16","2590.8","2013-04",,,"0","T","0",",",,,"19","2,T,19,","0",",,T,30,+",,,"0.10",",,T,17,+","68","1,T,29,",,,"5445","T",,,,,"0.20",",,,T",,,"45.5","3,T","57.2","1,,,T","33.9","2,,,T",,,,,,,,,,,,
"USC00021654","CHINO VALLEY, AZ US","34.7569","-112.4567","1447.8","2013-01",,,"0","7","1","2,7","1","2,7","6",",7,14,+","3","2,,7,28,","3.0","2,,7,28,","0.00","3,,7,31,+","63",",7,22,+",,,"2441","7",,,,,"1.97",",a,,7","3.0","2,,,7","34.5",",7","49.5",",,,7","19.6",",,,7",,,,,,,,,,,,
"USC00021654","CHINO VALLEY, AZ US","34.7569","-112.4567","1447.8","2013-02",,,"0","7","1","2,7","1","2,7","14",",7,27,","4","2,,7,09,","4.0","2,,7,09,","0.27","3,,7,09,","65",",7,16,",,,"3187","7",,,,,"0.40",",a,,7","4.5","2,,,7","38.4",",7","53.6",",,,7","23.1",",,,7",,,,,,,,,,,,
"USC00021654","CHINO VALLEY, AZ US","34.7569","-112.4567","1447.8","2013-03",,,"0","7","0","2,7","0","2,7","22",",7,05,","0","2,,7,31,+","0.0","2,,7,31,+","0.00","2,,7,31,+","81",",7,14,",,,"3621","7",,,,,"0.30",",a,,7","0.0","2,,,7","51.0",",7","68.8",",,,7","33.2",",,,7",,,,,,,,,,,,
"USC00021654","CHINO VALLEY, AZ US","34.7569","-112.4567","1447.8","2013-04",,,"1","7","0",",7","0",",7","25","3,7,04,","0",",,7,30,+","0.0",",,7,30,+","0.02",",,7,08,","90","1,7,25,",,,"3915","7",,,,,"0.02",",,,7","0.0",",,,7","54.4","3,7","73.5","1,,,7","35.3","3,,,7",,,,,,,,,,,,
"US1AZAP0002","TUCSON 9.9 NNW, AZ US","32.347141","-110.999648","748.9","2013-01",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.56",",,N,27,",,,,,,,,,,,"1.27",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZAP0002","TUCSON 9.9 NNW, AZ US","32.347141","-110.999648","748.9","2013-02",,,,,,,"0","2,N",,,,,"0.5","2,,N,21,","0.74",",,N,21,",,,,,,,,,,,"0.98",",,,N","0.5","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZAP0002","TUCSON 9.9 NNW, AZ US","32.347141","-110.999648","748.9","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.13",",,N,09,",,,,,,,,,,,"0.15",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZAP0002","TUCSON 9.9 NNW, AZ US","32.347141","-110.999648","748.9","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.15",",,N,09,",,,,,,,,,,,"0.15",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USC00020683","BENSON 6 SE, AZ US","31.8805","-110.2403","1124.7","2013-01",,,"0","7",,,,,"6","1,7,16,+",,,,,"0.12","4,,7,31,","77","1,7,25,+",,,,,,,,,"0.12","4,,,7",,,"41.8","1,7","60.1","1,,,7","23.5","1,,,7",,,,,,,,,,,,
"US1AZPM0176","ORO VALLEY 0.4 NW, AZ US","32.393208","-110.965608","774.2","2013-01",,,,,,,,,,,,,,,"0.68",",,N,27,",,,,,,,,,,,"1.25",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0176","ORO VALLEY 0.4 NW, AZ US","32.393208","-110.965608","774.2","2013-02",,,,,,,"1","2,N",,,,,"3.0","2,,N,21,","0.71",",,N,21,",,,,,,,,,,,"1.07",",,,N","3.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0176","ORO VALLEY 0.4 NW, AZ US","32.393208","-110.965608","774.2","2013-03",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.19","3,,N,09,",,,,,,,,,,,"0.21","3,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0176","ORO VALLEY 0.4 NW, AZ US","32.393208","-110.965608","774.2","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.15",",,N,09,",,,,,,,,,,,"0.15",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0057","FLOWING WELLS 5.8 NW, AZ US","32.363263","-111.064437","702.9","2013-01",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.43",",,N,27,",,,,,,,,,,,"0.97",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0057","FLOWING WELLS 5.8 NW, AZ US","32.363263","-111.064437","702.9","2013-02",,,,,,,"0","3,N",,,,,"0.7","3,,N,21,","0.50",",,N,21,",,,,,,,,,,,"0.88",",,,N","0.7","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0050","TUCSON 4.1 NNW, AZ US","32.253568","-110.907488","743.7","2013-01",,,,,,,,,,,,,,,"0.60","1,,N,26,",,,,,,,,,,,"0.80","1,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0050","TUCSON 4.1 NNW, AZ US","32.253568","-110.907488","743.7","2013-02",,,,,,,"0","3,N",,,,,"0.0","3,,N,28,+","0.60",",,N,20,",,,,,,,,,,,"0.84",",,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0050","TUCSON 4.1 NNW, AZ US","32.253568","-110.907488","743.7","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.01",",,N,09,+",,,,,,,,,,,"0.02",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0050","TUCSON 4.1 NNW, AZ US","32.253568","-110.907488","743.7","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.20",",,N,09,",,,,,,,,,,,"0.20",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0051","TUCSON 2.5 WNW, AZ US","32.214423","-110.928991","752.9","2013-01",,,,,,,,,,,,,,,"0.43","3,,N,27,",,,,,,,,,,,"0.86",",a,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0051","TUCSON 2.5 WNW, AZ US","32.214423","-110.928991","752.9","2013-02",,,,,,,"0","4,N",,,,,"0.0","4,,N,28,+","0.62",",,N,21,",,,,,,,,,,,"0.88",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0051","TUCSON 2.5 WNW, AZ US","32.214423","-110.928991","752.9","2013-03",,,,,,,,,,,,,,,"0.03","4,,N,10,",,,,,,,,,,,"0.04",",a,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0051","TUCSON 2.5 WNW, AZ US","32.214423","-110.928991","752.9","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.21",",,N,09,",,,,,,,,,,,"0.21",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0172","GREEN VALLEY 3.9 NE, AZ US","31.894198","-110.946107","872.6","2013-01",,,,,,,,,,,,,,,"0.20",",,N,27,",,,,,,,,,,,"0.43",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0172","GREEN VALLEY 3.9 NE, AZ US","31.894198","-110.946107","872.6","2013-02",,,,,,,"0","4,N",,,,,"0.0","4,,N,28,+","0.42",",,N,21,",,,,,,,,,,,"0.72",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0172","GREEN VALLEY 3.9 NE, AZ US","31.894198","-110.946107","872.6","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.09",",,N,09,",,,,,,,,,,,"0.12",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0172","GREEN VALLEY 3.9 NE, AZ US","31.894198","-110.946107","872.6","2013-04",,,,,,,"0",",N",,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"USR0000AFRA","FRAZIER WELLS ARIZONA, AZ US","35.8456","-113.055","2063.5","2013-01",,,"0","U",,,,,"1",",U,14,",,,,,,,"61",",U,22,",,,"2769","U",,,,,,,,,"31.8",",U","41.7",",,,U","21.9",",,,U",,,,,,,,,,,,
"USR0000AFRA","FRAZIER WELLS ARIZONA, AZ US","35.8456","-113.055","2063.5","2013-02",,,"0","U",,,,,"14",",U,12,",,,,,,,"57",",U,16,+",,,"3617","U",,,,,,,,,"34.7",",U","44.2",",,,U","25.2",",,,U",,,,,,,,,,,,
"USR0000AFRA","FRAZIER WELLS ARIZONA, AZ US","35.8456","-113.055","2063.5","2013-03",,,"0","U",,,,,"23",",U,10,",,,,,,,"74",",U,14,",,,"4156","U",,,,,,,,,"47.6",",U","57.8",",,,U","37.4",",,,U",,,,,,,,,,,,
"USR0000AFRA","FRAZIER WELLS ARIZONA, AZ US","35.8456","-113.055","2063.5","2013-04",,,"2","U",,,,,"22",",U,18,",,,,,,,"78",",U,29,",,,"4589","U",,,,,,,,,"50.6",",U","61.5",",,,U","39.8",",,,U",,,,,,,,,,,,
"USR0000ARIN","RINCON ARIZONA, AZ US","32.2056","-110.5481","2511.6","2013-01",,,"0","U",,,,,"4",",U,14,",,,,,,,"63",",U,18,+",,,"2554","U",,,,,,,,,"36.5",",U","47.1",",,,U","25.9",",,,U",,,,,,,,,,,,
"USR0000ARIN","RINCON ARIZONA, AZ US","32.2056","-110.5481","2511.6","2013-02",,,"0","U",,,,,"12","1,U,10,",,,,,,,"64","1,U,01,",,,"3309","U",,,,,,,,,"35.8","2,U","46.8","1,,,U","24.7","1,,,U",,,,,,,,,,,,
"USR0000ARIN","RINCON ARIZONA, AZ US","32.2056","-110.5481","2511.6","2013-03",,,"0","U",,,,,"22",",U,09,",,,,,,,"70",",U,15,",,,"3848","U",,,,,,,,,"47.6",",U","58.4",",,,U","36.8",",,,U",,,,,,,,,,,,
"USR0000ARIN","RINCON ARIZONA, AZ US","32.2056","-110.5481","2511.6","2013-04",,,"0","U",,,,,"27",",U,18,+",,,,,,,"76",",U,29,",,,"4288","U",,,,,,,,,"50.3",",U","63.0",",,,U","37.7",",,,U",,,,,,,,,,,,
"US1AZPM0146","TUCSON 11.8 ENE, AZ US","32.303011","-110.743755","867.2","2013-01",,,,,,,,,,,,,,,"0.54",",,N,27,",,,,,,,,,,,"1.05",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0146","TUCSON 11.8 ENE, AZ US","32.303011","-110.743755","867.2","2013-02",,,,,,,"1","4,N",,,,,"1.5","4,,N,21,","0.60",",,N,21,",,,,,,,,,,,"0.92",",,,N","1.5","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0146","TUCSON 11.8 ENE, AZ US","32.303011","-110.743755","867.2","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.04",",,N,09,",,,,,,,,,,,"0.04",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0146","TUCSON 11.8 ENE, AZ US","32.303011","-110.743755","867.2","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.13",",,N,09,",,,,,,,,,,,"0.13",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZSC0003","NOGALES 8.9 NNE, AZ US","31.451947","-110.855258","1259.7","2013-01",,,,,,,,,,,,,,,"0.41",",,N,27,",,,,,,,,,,,"1.03",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZSC0003","NOGALES 8.9 NNE, AZ US","31.451947","-110.855258","1259.7","2013-02",,,,,,,"0","4,N",,,,,"0.0","4,,N,28,+","0.46",",,N,12,",,,,,,,,,,,"0.65",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZSC0003","NOGALES 8.9 NNE, AZ US","31.451947","-110.855258","1259.7","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.02",",,N,09,+",,,,,,,,,,,"0.04",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZSC0003","NOGALES 8.9 NNE, AZ US","31.451947","-110.855258","1259.7","2013-04",,,,,,,"0",",N",,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0147","TUCSON 1.3 NW, AZ US","32.231778","-110.93631","750.7","2013-01",,,,,,,,,,,,,,,"0.37",",,N,27,",,,,,,,,,,,"0.86",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0147","TUCSON 1.3 NW, AZ US","32.231778","-110.93631","750.7","2013-02",,,,,,,,,,,,,,,"0.60",",,N,21,",,,,,,,,,,,"0.86",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0147","TUCSON 1.3 NW, AZ US","32.231778","-110.93631","750.7","2013-03",,,,,,,"0","3,N",,,,,"0.0","3,,N,31,+","0.02",",,N,10,",,,,,,,,,,,"0.02",",,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0147","TUCSON 1.3 NW, AZ US","32.231778","-110.93631","750.7","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.21",",,N,09,",,,,,,,,,,,"0.21",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0148","TUCSON 5.0 NNW, AZ US","32.2806","-110.9672","710.2","2013-01",,,,,,,,,,,,,,,"0.45",",,N,27,",,,,,,,,,,,"0.97",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0148","TUCSON 5.0 NNW, AZ US","32.2806","-110.9672","710.2","2013-02",,,,,,,"0","4,N",,,,,"0.0","4,,N,28,+","0.60",",,N,21,",,,,,,,,,,,"0.90",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0148","TUCSON 5.0 NNW, AZ US","32.2806","-110.9672","710.2","2013-03",,,,,,,"0","1,N",,,,,"0.0","1,,N,31,+","0.07",",,N,09,",,,,,,,,,,,"0.08",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0148","TUCSON 5.0 NNW, AZ US","32.2806","-110.9672","710.2","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.18",",,N,09,",,,,,,,,,,,"0.18",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZSC0001","SONOITA 1.3 SE, AZ US","31.669837","-110.636537","1473.4","2013-01",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.51",",,N,26,",,,,,,,,,,,"0.78",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
